# Table 8 from Landolt, A.U. (1992), AJ, 104, 340.
# Transmission curve for U filter in CTIO's UBVRI filter set #3.
2750.    0.00
2760.    1.12
2770.    2.43
2780.    4.03
2790.    6.01
2800.    8.42
2810.   11.29
2820.   14.59
2830.   18.26
2840.   22.24
2850.   26.40
2860.   30.66
2870.   34.92
2880.   39.11
2890.   43.17
2900.   47.05
2910.   50.70
2920.   54.09
2930.   57.19
2940.   60.02
2950.   62.58
2960.   64.88
2970.   66.95
2980.   68.77
2990.   70.36
3000.   71.73
3010.   72.91
3020.   73.94
3030.   74.84
3040.   75.67
3050.   76.43
3060.   77.14
3070.   77.80
3080.   78.40
3090.   78.93
3100.   79.39
3110.   79.79
3120.   80.13
3130.   80.43
3140.   80.71
3150.   80.98
3160.   81.27
3170.   81.57
3180.   81.88
3190.   82.19
3200.   82.48
3210.   82.72
3220.   82.90
3230.   83.03
3240.   83.10
3250.   83.16
3260.   83.22
3270.   83.31
3280.   83.41
3290.   83.52
3300.   83.63
3310.   83.72
3320.   83.78
3330.   83.81
3340.   83.81
3350.   83.81
3360.   83.81
3370.   83.84
3380.   83.89
3390.   83.94
3400.   83.99
3410.   84.03
3420.   84.04
3430.   84.04
3440.   84.00
3450.   83.94
3460.   83.85
3470.   83.75
3480.   83.66
3490.   83.58
3500.   83.51
3510.   83.44
3520.   83.37
3530.   83.26
3540.   83.13
3550.   82.96
3560.   82.76
3570.   82.52
3580.   82.25
3590.   81.94
3600.   81.61
3610.   81.24
3620.   80.83
3630.   80.37
3640.   79.85
3650.   79.30
3660.   78.72
3670.   78.11
3680.   77.46
3690.   76.73
3700.   75.92
3710.   75.02
3720.   74.03
3730.   72.95
3740.   71.78
3750.   70.52
3760.   69.17
3770.   67.72
3780.   66.15
3790.   64.47
3800.   62.65
3810.   60.70
3820.   58.60
3830.   56.36
3840.   53.99
3850.   51.51
3860.   48.93
3870.   46.27
3880.   43.54
3890.   40.76
3900.   37.96
3910.   35.17
3920.   32.41
3930.   29.72
3940.   27.12
3950.   24.61
3960.   22.22
3970.   19.95
3980.   17.82
3990.   15.83
4000.   14.00
4010.   12.32
4020.   10.80
4030.    9.42
4040.    8.20
4050.    7.11
4060.    6.15
4070.    5.31
4080.    4.58
4090.    3.95
4100.    3.40
4110.    2.94
4120.    2.53
4130.    2.19
4140.    1.90
4150.    1.65
4160.    1.44
4170.    1.26
4180.    1.11
4190.    0.98
4200.    0.87
4210.    0.77
4220.    0.69
4230.    0.61
4240.    0.55
4250.    0.49
4260.    0.44
4270.    0.39
4280.    0.28
4290.    0.16
4300.    0.01
4310.    0.00
4320.    0.00
