# Table 9 from Landolt, A.U. (1992), AJ, 104, 340.
# Transmission curve for R filter in CTIO's UBVRI filter set #3.
5360.    0.00
5370.    0.00
5380.    0.09
5390.    0.27
5400.    0.50
5410.    0.82
5420.    1.28
5430.    1.93
5440.    2.81
5450.    3.96
5460.    5.42
5470.    7.21
5480.    9.34
5490.   11.82
5500.   14.62
5510.   17.71
5520.   21.04
5530.   24.55
5540.   28.17
5550.   31.83
5560.   35.48
5570.   39.03
5580.   42.45
5590.   45.67
5600.   48.67
5610.   51.44
5620.   53.98
5630.   56.30
5640.   58.40
5650.   60.32
5660.   62.05
5670.   63.61
5680.   65.01
5690.   66.25
5700.   67.36
5710.   68.32
5720.   69.17
5730.   69.91
5740.   70.55
5750.   71.10
5760.   71.58
5770.   72.01
5780.   72.38
5790.   72.71
5800.   72.99
5810.   73.23
5820.   73.43
5830.   73.60
5840.   73.74
5850.   73.85
5860.   73.94
5870.   74.00
5880.   74.05
5890.   74.07
5900.   74.07
5910.   74.04
5920.   74.00
5930.   73.94
5940.   73.86
5950.   73.77
5960.   73.67
5970.   73.56
5980.   73.45
5990.   73.34
6000.   73.23
6010.   73.11
6020.   73.00
6030.   72.88
6040.   72.75
6050.   72.62
6060.   72.47
6070.   72.31
6080.   72.14
6090.   71.95
6100.   71.75
6110.   71.54
6120.   71.31
6130.   71.07
6140.   70.83
6150.   70.57
6160.   70.31
6170.   70.06
6180.   69.81
6190.   69.57
6200.   69.34
6210.   69.12
6220.   68.91
6230.   68.69
6240.   68.48
6250.   68.26
6260.   68.02
6270.   67.77
6280.   67.50
6290.   67.22
6300.   66.93
6310.   66.63
6320.   66.33
6330.   66.04
6340.   65.74
6350.   65.43
6360.   65.13
6370.   64.82
6380.   64.52
6390.   64.23
6400.   64.14
6410.   63.89
6420.   63.61
6430.   63.33
6440.   63.03
6450.   62.72
6460.   62.42
6470.   62.12
6480.   61.82
6490.   61.52
6500.   61.22
6510.   60.91
6520.   60.59
6530.   60.26
6540.   59.92
6550.   59.58
6560.   59.23
6570.   58.89
6580.   58.54
6590.   58.20
6600.   57.86
6610.   57.52
6620.   57.18
6630.   56.84
6640.   56.50
6650.   56.14
6660.   55.78
6670.   55.40
6680.   55.01
6690.   54.61
6700.   54.21
6710.   53.81
6720.   53.41
6730.   53.01
6740.   52.61
6750.   52.21
6760.   51.81
6770.   51.40
6780.   50.99
6790.   50.57
6800.   50.16
6810.   49.74
6820.   49.32
6830.   48.91
6840.   48.49
6850.   48.09
6860.   47.68
6870.   47.29
6880.   46.90
6890.   46.52
6900.   46.14
6910.   45.76
6920.   45.37
6930.   44.97
6940.   44.55
6950.   44.14
6960.   43.72
6970.   43.30
6980.   42.89
6990.   42.48
7000.   42.08
7010.   41.68
7020.   41.28
7030.   40.87
7040.   40.47
7050.   40.06
7060.   39.66
7070.   39.25
7080.   38.85
7090.   38.45
7100.   38.06
7110.   37.67
7120.   37.29
7130.   36.91
7140.   36.53
7150.   36.14
7160.   35.75
7170.   35.35
7180.   34.95
7190.   34.54
7200.   34.14
