# Response curve for Digital Sky Survey II, i = XF = Near-IR IVN + RG9
# Typed in from Figure 4 of
# Weir, N., Djorgovski, S., & Fayyad, U.M. 1995, AJ, 110, 1.
 7000  0.00
 7100  0.05
 7200  0.18
 7300  0.43
 7400  0.72
 7500  0.82
 7600  0.88
 7700  0.96
 7800  0.98
 7900  1.00
 8000  1.00
 8100  0.98
 8200  0.96
 8300  0.94
 8400  0.93
 8500  0.90
 8600  0.87
 8700  0.77
 8800  0.65
 8900  0.43
 9000  0.34
 9100  0.27
 9200  0.14
 9300  0.10
 9400  0.06
 9500  0.04
 9700  0.03
 9900  0.02
10100  0.00
