# Table 6 from Landolt, A.U. (1992), AJ, 104, 340.
# Transmission curve for V filter in CTIO's UBVRI filter set #3.
4750.    0.00
4760.    0.00
4770.    0.00
4780.    0.01
4790.    0.04
4800.    0.68
4810.    1.02
4820.    1.51
4830.    2.17
4840.    3.04
4850.    4.15
4860.    5.52
4870.    7.17
4880.    9.09
4890.   11.27
4900.   13.67
4910.   16.24
4920.   18.93
4930.   21.68
4940.   24.44
4950.   27.20
4960.   29.93
4970.   32.60
4980.   35.19
4990.   37.67
5000.   40.02
5010.   42.23
5020.   44.28
5030.   46.16
5040.   47.89
5050.   49.45
5060.   50.88
5070.   52.20
5080.   53.41
5090.   54.52
5100.   55.55
5110.   56.48
5120.   57.31
5130.   58.04
5140.   58.68
5150.   59.23
5160.   59.72
5170.   60.15
5180.   60.55
5190.   60.92
5200.   61.25
5210.   61.54
5220.   61.79
5230.   61.99
5240.   62.14
5250.   62.24
5260.   62.31
5270.   62.34
5280.   62.35
5290.   62.34
5300.   62.32
5310.   62.28
5320.   62.22
5330.   62.12
5340.   61.99
5350.   61.82
5360.   61.62
5370.   61.38
5380.   61.11
5390.   60.83
5400.   60.54
5410.   60.23
5420.   59.91
5430.   59.56
5440.   59.19
5450.   58.77
5460.   58.31
5470.   57.82
5480.   57.31
5490.   56.80
5500.   56.27
5510.   55.73
5520.   55.19
5530.   54.62
5540.   54.05
5550.   53.45
5560.   52.84
5570.   52.20
5580.   51.54
5590.   50.84
5600.   50.11
5610.   49.37
5620.   48.61
5630.   47.83
5640.   47.05
5650.   46.26
5660.   45.47
5670.   44.67
5680.   43.87
5690.   43.06
5700.   42.24
5710.   41.39
5720.   40.53
5730.   39.65
5740.   38.76
5750.   37.87
5760.   36.97
5770.   36.09
5780.   35.21
5790.   34.34
5800.   33.46
5810.   32.58
5820.   31.68
5830.   30.79
5840.   29.90
5850.   29.02
5860.   28.15
5870.   27.30
5880.   26.46
5890.   25.62
5900.   24.79
5910.   23.96
5920.   23.14
5930.   22.33
5940.   21.54
5950.   20.76
5960.   19.98
5970.   19.21
5980.   18.45
5990.   17.71
6000.   16.98
6010.   16.27
6020.   15.59
6030.   14.93
6040.   14.28
6050.   13.66
6060.   13.05
6070.   12.45
6080.   11.88
6090.   11.32
6100.   10.78
6110.   10.25
6120.    9.74
6130.    9.25
6140.    8.78
6150.    8.32
6160.    7.89
6170.    7.47
6180.    7.08
6190.    6.70
6200.    6.34
6210.    5.99
6220.    5.64
6230.    5.30
6240.    4.96
6250.    4.63
6260.    4.32
6270.    4.03
6280.    3.75
6290.    3.51
6300.    3.29
6310.    3.09
6320.    2.90
6330.    2.74
6340.    2.58
6350.    2.44
6360.    2.29
6370.    2.13
6380.    1.97
6390.    1.81
6400.    1.64
6410.    1.46
6420.    1.28
6430.    1.10
6440.    0.96
6450.    0.67
6460.    0.38
6470.    0.17
6480.    0.08
6490.    0.00
6500.    0.00
